material,cmi_worth_per_item,shop_file,shop_id,item_id,page,slot,command,quantity,listed_buy_price,shop_unit_price,cmi_worth_for_quantity,difference_total,difference_per_item,difference_percent,multiplier,publishable,policy_reasons
SULFUR_STAIRS,0.3,survival_sulfur_caves.yml,survival_sulfur_caves,16,1,12,/buy survival_sulfur_caves 1,1,30,30,0.3,29.7,29.7,9900,100,true,
SULFUR_WALL,0.3,survival_sulfur_caves.yml,survival_sulfur_caves,17,1,13,/buy survival_sulfur_caves 1,1,30,30,0.3,29.7,29.7,9900,100,true,
SUNFLOWER,0.1,survival_farming_plants.yml,survival_farming_plants,18,1,31,/buy survival_farming_plants 1,1,10,10,0.1,9.9,9.9,9900,100,true,
SUSPICIOUS_GRAVEL,0.12,,,,,,,,,,,,,,,false,not listed
SUSPICIOUS_SAND,0.04,,,,,,,,,,,,,,,false,not listed
SUSPICIOUS_STEW,6,,,,,,,,,,,,,,,false,not listed
SWEET_BERRIES,0.3,survival_farming_crops.yml,survival_farming_crops,19,1,32,/buy survival_farming_crops 1,1,30,30,0.3,29.7,29.7,9900,100,true,
SWEET_BERRIES,0.3,survival_food.yml,survival_food,40,2,32,/buy survival_food 2,1,30,30,0.3,29.7,29.7,9900,100,true,
TADPOLE_BUCKET,10,,,,,,,,,,,,,,,false,not listed
TALL_DRY_GRASS,0.2,survival_farming_plants.yml,survival_farming_plants,39,2,22,/buy survival_farming_plants 2,1,20,20,0.2,19.8,19.8,9900,100,true,
TALL_GRASS,0.2,survival_farming_plants.yml,survival_farming_plants,41,2,24,/buy survival_farming_plants 2,1,20,20,0.2,19.8,19.8,9900,100,true,
TARGET,1.56,survival_ores_redstone.yml,survival_ores_redstone,19,1,32,/buy survival_ores_redstone 1,1,156,156,1.56,154.44,154.44,9900,100,true,
TERRACOTTA,0.3,survival_terracotta.yml,survival_terracotta,1,1,10,/buy survival_terracotta 1,1,30,30,0.3,29.7,29.7,9900,100,true,
TIDE_ARMOR_TRIM_SMITHING_TEMPLATE,250,island_templates.yml,island_templates,13,1,24,/buy island_templates 1,1,25000,25000,250,24750,24750,9900,100,true,
TINTED_GLASS,0.83,survival_glass.yml,survival_glass,1,1,10,/buy survival_glass 1,1,83,83,0.83,82.17,82.17,9900,100,true,
TINTED_GLASS,0.83,survival_ores_amethyst.yml,survival_ores_amethyst,9,1,20,/buy survival_ores_amethyst 1,1,83,83,0.83,82.17,82.17,9900,100,true,
TIPPED_ARROW,0,,,,,,,,,,,,,,,false,not listed
TNT,1.24,survival_ores_redstone.yml,survival_ores_redstone,33,2,21,/buy survival_ores_redstone 2,1,124,124,1.24,122.76,122.76,9900,100,true,
TNT_MINECART,15.68,,,,,,,,,,,,,,,false,not listed
TORCH,0.15,,,,,,,,,,,,,,,false,not listed
TORCHFLOWER,0.2,survival_farming_plants.yml,survival_farming_plants,14,1,25,/buy survival_farming_plants 1,1,20,20,0.2,19.8,19.8,9900,100,true,
TORCHFLOWER_SEEDS,0.2,survival_farming_crops.yml,survival_farming_crops,5,1,14,/buy survival_farming_crops 1,1,20,20,0.2,19.8,19.8,9900,100,true,
TOTEM_OF_UNDYING,1190,survival_weapons.yml,survival_weapons,21,2,24,/buy survival_weapons 2,1,119000,119000,1190,117810,117810,9900,100,true,
TRAPPED_CHEST,2,survival_ores_redstone.yml,survival_ores_redstone,25,2,13,/buy survival_ores_redstone 2,1,200,200,2,198,198,9900,100,true,
TRIAL_KEY,20,,,,,,,,,,,,,,,false,not listed
TRIDENT,600,survival_weapons.yml,survival_weapons,15,2,14,/buy survival_weapons 2,1,60000,60000,600,59400,59400,9900,100,true,
TRIPWIRE_HOOK,1.58,survival_ores_redstone.yml,survival_ores_redstone,17,1,30,/buy survival_ores_redstone 1,1,158,158,1.58,156.42,156.42,9900,100,true,
TROPICAL_FISH,10,survival_food.yml,survival_food,41,2,33,/buy survival_food 2,1,1000,1000,10,990,990,9900,100,true,
TROPICAL_FISH_BUCKET,10,,,,,,,,,,,,,,,false,not listed
TUBE_CORAL,1,survival_coral.yml,survival_coral,25,1,40,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
TUBE_CORAL_BLOCK,1,survival_blocks.yml,survival_blocks,41,2,33,/buy survival_blocks 2,1,100,100,1,99,99,9900,100,true,
TUBE_CORAL_BLOCK,1,survival_coral.yml,survival_coral,26,1,41,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
TUBE_CORAL_FAN,1,survival_coral.yml,survival_coral,27,1,42,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
TUFF,0.5,survival_tuff.yml,survival_tuff,1,1,10,/buy survival_tuff 1,1,50,50,0.5,49.5,49.5,9900,100,true,
TUFF_BRICKS,0.51,survival_tuff.yml,survival_tuff,10,1,28,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
TUFF_BRICK_SLAB,0.25,survival_tuff.yml,survival_tuff,11,1,29,/buy survival_tuff 1,1,25,25,0.25,24.75,24.75,9900,100,true,
TUFF_BRICK_STAIRS,0.51,survival_tuff.yml,survival_tuff,12,1,30,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
TUFF_BRICK_WALL,0.51,survival_tuff.yml,survival_tuff,13,1,31,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
TUFF_SLAB,0.25,survival_tuff.yml,survival_tuff,2,1,11,/buy survival_tuff 1,1,25,25,0.25,24.75,24.75,9900,100,true,
TUFF_STAIRS,0.51,survival_tuff.yml,survival_tuff,3,1,12,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
TUFF_WALL,0.5,survival_tuff.yml,survival_tuff,4,1,13,/buy survival_tuff 1,1,50,50,0.5,49.5,49.5,9900,100,true,
TURTLE_EGG,50,,,,,,,,,,,,,,,false,not listed
TURTLE_HELMET,51,survival_armor.yml,survival_armor,25,2,29,/buy survival_armor 2,1,5100,5100,51,5049,5049,9900,100,true,
TURTLE_SCUTE,10,survival_mobdrops.yml,survival_mobdrops,23,2,11,/buy survival_mobdrops 2,1,1000,1000,10,990,990,9900,100,true,
TWISTING_VINES,1,survival_farming_plants.yml,survival_farming_plants,46,2,31,/buy survival_farming_plants 2,1,100,100,1,99,99,9900,100,true,
TWISTING_VINES,1,survival_nether.yml,survival_nether,39,2,30,/buy survival_nether 2,1,100,100,1,99,99,9900,100,true,
VERDANT_FROGLIGHT,1,survival_blocks.yml,survival_blocks,53,3,22,/buy survival_blocks 3,1,100,100,1,99,99,9900,100,true,
VEX_ARMOR_TRIM_SMITHING_TEMPLATE,250,island_templates.yml,island_templates,14,1,25,/buy island_templates 1,1,25000,25000,250,24750,24750,9900,100,true,
VINE,1,survival_farming_plants.yml,survival_farming_plants,44,2,29,/buy survival_farming_plants 2,1,100,100,1,99,99,9900,100,true,
WARD_ARMOR_TRIM_SMITHING_TEMPLATE,250,island_templates.yml,island_templates,15,1,28,/buy island_templates 1,1,25000,25000,250,24750,24750,9900,100,true,
WARPED_BUTTON,0.3,survival_wood_products.yml,survival_wood_products,99,4,41,/buy survival_wood_products 4,1,30,30,0.3,29.7,29.7,9900,100,true,
WARPED_DOOR,0.61,survival_wood_products.yml,survival_wood_products,75,3,41,/buy survival_wood_products 3,1,61,61,0.61,60.39,60.39,9900,100,true,
WARPED_FENCE,0.47,survival_wood_products.yml,survival_wood_products,51,2,41,/buy survival_wood_products 2,1,47,47,0.47,46.53,46.53,9900,100,true,
WARPED_FENCE_GATE,1.01,survival_wood_products.yml,survival_wood_products,63,3,23,/buy survival_wood_products 3,1,101,101,1.01,99.99,99.99,9900,100,true,
WARPED_FUNGUS,0.3,survival_nether.yml,survival_nether,33,2,22,/buy survival_nether 2,1,30,30,0.3,29.7,29.7,9900,100,true,
WARPED_FUNGUS_ON_A_STICK,0.82,survival_tools.yml,survival_tools,33,2,34,/buy survival_tools 2,1,82,82,0.82,81.18,81.18,9900,100,true,
WARPED_HANGING_SIGN,18.12,survival_wood_products.yml,survival_wood_products,135,6,23,/buy survival_wood_products 6,1,1812,1812,18.12,1793.88,1793.88,9900,100,true,
WARPED_HYPHAE,1.63,survival_logs.yml,survival_logs,25,2,13,/buy survival_logs 2,1,163,163,1.63,161.37,161.37,9900,100,true,
WARPED_NYLIUM,0.3,survival_blocks.yml,survival_blocks,59,3,29,/buy survival_blocks 3,1,30,30,0.3,29.7,29.7,9900,100,true,
WARPED_NYLIUM,0.3,survival_nether.yml,survival_nether,31,2,20,/buy survival_nether 2,1,30,30,0.3,29.7,29.7,9900,100,true,
WARPED_PLANKS,0.3,survival_wood_products.yml,survival_wood_products,12,1,23,/buy survival_wood_products 1,1,30,30,0.3,29.7,29.7,9900,100,true,
WARPED_PRESSURE_PLATE,0.61,survival_wood_products.yml,survival_wood_products,111,5,23,/buy survival_wood_products 5,1,61,61,0.61,60.39,60.39,9900,100,true,
WARPED_ROOTS,0.2,survival_nether.yml,survival_nether,35,2,24,/buy survival_nether 2,1,20,20,0.2,19.8,19.8,9900,100,true,
WARPED_SHELF,1.12,survival_logs.yml,survival_logs,81,4,29,/buy survival_logs 4,1,112,112,1.12,110.88,110.88,9900,100,true,
WARPED_SIGN,1.3,survival_wood_products.yml,survival_wood_products,123,5,41,/buy survival_wood_products 5,1,130,130,1.3,128.7,128.7,9900,100,true,
WARPED_SLAB,0.15,survival_wood_products.yml,survival_wood_products,25,1,41,/buy survival_wood_products 1,1,15,15,0.15,14.85,14.85,9900,100,true,
WARPED_STAIRS,0.45,survival_wood_products.yml,survival_wood_products,38,2,23,/buy survival_wood_products 2,1,45,45,0.45,44.55,44.55,9900,100,true,
WARPED_STEM,1.2,survival_logs.yml,survival_logs,11,1,22,/buy survival_logs 1,1,120,120,1.2,118.8,118.8,9900,100,true,
WARPED_TRAPDOOR,0.91,survival_wood_products.yml,survival_wood_products,87,4,23,/buy survival_wood_products 4,1,91,91,0.91,90.09,90.09,9900,100,true,
WARPED_WART_BLOCK,2,survival_nether.yml,survival_nether,53,3,21,/buy survival_nether 3,1,200,200,2,198,198,9900,100,true,
WATER_BUCKET,8.56,survival_tools.yml,survival_tools,49,2,21,/buy survival_tools 2,1,856,856,8.56,847.44,847.44,9900,100,true,
WAXED_CHISELED_COPPER,2.25,survival_ores_copper.yml,survival_ores_copper,45,3,12,/buy survival_ores_copper 3,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_COPPER_BARS,4.27,survival_ores_copper.yml,survival_ores_copper,91,5,14,/buy survival_ores_copper 5,1,427,427,4.27,422.73,422.73,9900,100,true,
WAXED_COPPER_BLOCK,8.85,survival_ores_copper.yml,survival_ores_copper,11,1,22,/buy survival_ores_copper 1,1,885,885,8.85,876.15,876.15,9900,100,true,
WAXED_COPPER_BULB,6.85,survival_ores_copper.yml,survival_ores_copper,50,3,19,/buy survival_ores_copper 3,1,685,685,6.85,678.15,678.15,9900,100,true,
WAXED_COPPER_CHAIN,4.71,survival_ores_copper.yml,survival_ores_copper,92,5,15,/buy survival_ores_copper 5,1,471,471,4.71,466.29,466.29,9900,100,true,
WAXED_COPPER_CHEST,9.36,survival_ores_copper.yml,survival_ores_copper,93,5,16,/buy survival_ores_copper 5,1,936,936,9.36,926.64,926.64,9900,100,true,
WAXED_COPPER_DOOR,5.14,survival_ores_copper.yml,survival_ores_copper,94,5,19,/buy survival_ores_copper 5,1,514,514,5.14,508.86,508.86,9900,100,true,
WAXED_COPPER_GOLEM_STATUE,55.08,survival_ores_copper.yml,survival_ores_copper,95,5,20,/buy survival_ores_copper 5,1,5508,5508,55.08,5452.92,5452.92,9900,100,true,
WAXED_COPPER_GRATE,2.25,survival_ores_copper.yml,survival_ores_copper,96,5,21,/buy survival_ores_copper 5,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_COPPER_LANTERN,4.83,survival_ores_copper.yml,survival_ores_copper,97,5,22,/buy survival_ores_copper 5,1,483,483,4.83,478.17,478.17,9900,100,true,
WAXED_COPPER_TRAPDOOR,6.2,survival_ores_copper.yml,survival_ores_copper,98,5,23,/buy survival_ores_copper 5,1,620,620,6.2,613.8,613.8,9900,100,true,
WAXED_CUT_COPPER,5.29,survival_ores_copper.yml,survival_ores_copper,20,1,33,/buy survival_ores_copper 1,1,529,529,5.29,523.71,523.71,9900,100,true,
WAXED_CUT_COPPER_SLAB,1.12,survival_ores_copper.yml,survival_ores_copper,27,2,15,/buy survival_ores_copper 2,1,112,112,1.12,110.88,110.88,9900,100,true,
WAXED_CUT_COPPER_STAIRS,2.25,survival_ores_copper.yml,survival_ores_copper,34,2,24,/buy survival_ores_copper 2,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_EXPOSED_CHISELED_COPPER,2.25,survival_ores_copper.yml,survival_ores_copper,46,3,13,/buy survival_ores_copper 3,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_EXPOSED_COPPER,8.85,survival_ores_copper.yml,survival_ores_copper,12,1,23,/buy survival_ores_copper 1,1,885,885,8.85,876.15,876.15,9900,100,true,
WAXED_EXPOSED_COPPER_BARS,4.27,survival_ores_copper.yml,survival_ores_copper,100,5,25,/buy survival_ores_copper 5,1,427,427,4.27,422.73,422.73,9900,100,true,
WAXED_EXPOSED_COPPER_BULB,6.85,survival_ores_copper.yml,survival_ores_copper,101,5,28,/buy survival_ores_copper 5,1,685,685,6.85,678.15,678.15,9900,100,true,
WAXED_EXPOSED_COPPER_CHAIN,4.71,survival_ores_copper.yml,survival_ores_copper,102,5,29,/buy survival_ores_copper 5,1,471,471,4.71,466.29,466.29,9900,100,true,
WAXED_EXPOSED_COPPER_CHEST,9.36,survival_ores_copper.yml,survival_ores_copper,103,5,30,/buy survival_ores_copper 5,1,936,936,9.36,926.64,926.64,9900,100,true,
WAXED_EXPOSED_COPPER_DOOR,5.14,survival_ores_copper.yml,survival_ores_copper,104,5,31,/buy survival_ores_copper 5,1,514,514,5.14,508.86,508.86,9900,100,true,
WAXED_EXPOSED_COPPER_GOLEM_STATUE,55.08,survival_ores_copper.yml,survival_ores_copper,105,5,32,/buy survival_ores_copper 5,1,5508,5508,55.08,5452.92,5452.92,9900,100,true,
WAXED_EXPOSED_COPPER_GRATE,2.25,survival_ores_copper.yml,survival_ores_copper,106,5,33,/buy survival_ores_copper 5,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_EXPOSED_COPPER_LANTERN,4.83,survival_ores_copper.yml,survival_ores_copper,107,5,34,/buy survival_ores_copper 5,1,483,483,4.83,478.17,478.17,9900,100,true,
WAXED_EXPOSED_COPPER_TRAPDOOR,6.2,survival_ores_copper.yml,survival_ores_copper,108,6,10,/buy survival_ores_copper 6,1,620,620,6.2,613.8,613.8,9900,100,true,
WAXED_EXPOSED_CUT_COPPER,2.25,survival_ores_copper.yml,survival_ores_copper,21,1,34,/buy survival_ores_copper 1,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_EXPOSED_CUT_COPPER_SLAB,1.12,survival_ores_copper.yml,survival_ores_copper,28,2,16,/buy survival_ores_copper 2,1,112,112,1.12,110.88,110.88,9900,100,true,
WAXED_EXPOSED_CUT_COPPER_STAIRS,2.25,survival_ores_copper.yml,survival_ores_copper,35,2,25,/buy survival_ores_copper 2,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_EXPOSED_LIGHTNING_ROD,5.67,survival_ores_copper.yml,survival_ores_copper,109,6,11,/buy survival_ores_copper 6,1,567,567,5.67,561.33,561.33,9900,100,true,
WAXED_LIGHTNING_ROD,5.67,survival_ores_copper.yml,survival_ores_copper,99,5,24,/buy survival_ores_copper 5,1,567,567,5.67,561.33,561.33,9900,100,true,
WAXED_OXIDIZED_CHISELED_COPPER,2.25,survival_ores_copper.yml,survival_ores_copper,48,3,15,/buy survival_ores_copper 3,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_OXIDIZED_COPPER,8.85,survival_ores_copper.yml,survival_ores_copper,14,1,25,/buy survival_ores_copper 1,1,885,885,8.85,876.15,876.15,9900,100,true,
WAXED_OXIDIZED_COPPER_BARS,4.27,survival_ores_copper.yml,survival_ores_copper,120,6,24,/buy survival_ores_copper 6,1,427,427,4.27,422.73,422.73,9900,100,true,
WAXED_OXIDIZED_COPPER_BULB,6.85,survival_ores_copper.yml,survival_ores_copper,121,6,25,/buy survival_ores_copper 6,1,685,685,6.85,678.15,678.15,9900,100,true,
WAXED_OXIDIZED_COPPER_CHAIN,4.71,survival_ores_copper.yml,survival_ores_copper,122,6,28,/buy survival_ores_copper 6,1,471,471,4.71,466.29,466.29,9900,100,true,
WAXED_OXIDIZED_COPPER_CHEST,9.36,survival_ores_copper.yml,survival_ores_copper,123,6,29,/buy survival_ores_copper 6,1,936,936,9.36,926.64,926.64,9900,100,true,
WAXED_OXIDIZED_COPPER_DOOR,5.14,survival_ores_copper.yml,survival_ores_copper,124,6,30,/buy survival_ores_copper 6,1,514,514,5.14,508.86,508.86,9900,100,true,
WAXED_OXIDIZED_COPPER_GOLEM_STATUE,55.08,survival_ores_copper.yml,survival_ores_copper,125,6,31,/buy survival_ores_copper 6,1,5508,5508,55.08,5452.92,5452.92,9900,100,true,
WAXED_OXIDIZED_COPPER_GRATE,2.25,survival_ores_copper.yml,survival_ores_copper,126,6,32,/buy survival_ores_copper 6,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_OXIDIZED_COPPER_LANTERN,4.83,survival_ores_copper.yml,survival_ores_copper,127,6,33,/buy survival_ores_copper 6,1,483,483,4.83,478.17,478.17,9900,100,true,
WAXED_OXIDIZED_COPPER_TRAPDOOR,6.2,survival_ores_copper.yml,survival_ores_copper,128,6,34,/buy survival_ores_copper 6,1,620,620,6.2,613.8,613.8,9900,100,true,
WAXED_OXIDIZED_CUT_COPPER,2.25,survival_ores_copper.yml,survival_ores_copper,23,2,11,/buy survival_ores_copper 2,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_OXIDIZED_CUT_COPPER_SLAB,1.12,survival_ores_copper.yml,survival_ores_copper,30,2,20,/buy survival_ores_copper 2,1,112,112,1.12,110.88,110.88,9900,100,true,
WAXED_OXIDIZED_CUT_COPPER_STAIRS,2.25,survival_ores_copper.yml,survival_ores_copper,37,2,29,/buy survival_ores_copper 2,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_OXIDIZED_LIGHTNING_ROD,5.67,survival_ores_copper.yml,survival_ores_copper,129,7,10,/buy survival_ores_copper 7,1,567,567,5.67,561.33,561.33,9900,100,true,
WAXED_WEATHERED_CHISELED_COPPER,2.25,survival_ores_copper.yml,survival_ores_copper,47,3,14,/buy survival_ores_copper 3,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_WEATHERED_COPPER,8.85,survival_ores_copper.yml,survival_ores_copper,13,1,24,/buy survival_ores_copper 1,1,885,885,8.85,876.15,876.15,9900,100,true,
WAXED_WEATHERED_COPPER_BARS,4.27,survival_ores_copper.yml,survival_ores_copper,110,6,12,/buy survival_ores_copper 6,1,427,427,4.27,422.73,422.73,9900,100,true,
WAXED_WEATHERED_COPPER_BULB,6.85,survival_ores_copper.yml,survival_ores_copper,111,6,13,/buy survival_ores_copper 6,1,685,685,6.85,678.15,678.15,9900,100,true,
WAXED_WEATHERED_COPPER_CHAIN,4.71,survival_ores_copper.yml,survival_ores_copper,112,6,14,/buy survival_ores_copper 6,1,471,471,4.71,466.29,466.29,9900,100,true,
WAXED_WEATHERED_COPPER_CHEST,9.36,survival_ores_copper.yml,survival_ores_copper,113,6,15,/buy survival_ores_copper 6,1,936,936,9.36,926.64,926.64,9900,100,true,
WAXED_WEATHERED_COPPER_DOOR,5.14,survival_ores_copper.yml,survival_ores_copper,114,6,16,/buy survival_ores_copper 6,1,514,514,5.14,508.86,508.86,9900,100,true,
WAXED_WEATHERED_COPPER_GOLEM_STATUE,55.08,survival_ores_copper.yml,survival_ores_copper,115,6,19,/buy survival_ores_copper 6,1,5508,5508,55.08,5452.92,5452.92,9900,100,true,
WAXED_WEATHERED_COPPER_GRATE,2.25,survival_ores_copper.yml,survival_ores_copper,116,6,20,/buy survival_ores_copper 6,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_WEATHERED_COPPER_LANTERN,4.83,survival_ores_copper.yml,survival_ores_copper,117,6,21,/buy survival_ores_copper 6,1,483,483,4.83,478.17,478.17,9900,100,true,
WAXED_WEATHERED_COPPER_TRAPDOOR,6.2,survival_ores_copper.yml,survival_ores_copper,118,6,22,/buy survival_ores_copper 6,1,620,620,6.2,613.8,613.8,9900,100,true,
WAXED_WEATHERED_CUT_COPPER,2.25,survival_ores_copper.yml,survival_ores_copper,22,2,10,/buy survival_ores_copper 2,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_WEATHERED_CUT_COPPER_SLAB,1.12,survival_ores_copper.yml,survival_ores_copper,29,2,19,/buy survival_ores_copper 2,1,112,112,1.12,110.88,110.88,9900,100,true,
WAXED_WEATHERED_CUT_COPPER_STAIRS,2.25,survival_ores_copper.yml,survival_ores_copper,36,2,28,/buy survival_ores_copper 2,1,225,225,2.25,222.75,222.75,9900,100,true,
WAXED_WEATHERED_LIGHTNING_ROD,5.67,survival_ores_copper.yml,survival_ores_copper,119,6,23,/buy survival_ores_copper 6,1,567,567,5.67,561.33,561.33,9900,100,true,
WAYFINDER_ARMOR_TRIM_SMITHING_TEMPLATE,250,island_templates.yml,island_templates,16,1,29,/buy island_templates 1,1,25000,25000,250,24750,24750,9900,100,true,
WEATHERED_CHISELED_COPPER,1.19,survival_ores_copper.yml,survival_ores_copper,43,3,10,/buy survival_ores_copper 3,1,119,119,1.19,117.81,117.81,9900,100,true,
WEATHERED_COPPER,4.68,survival_ores_copper.yml,survival_ores_copper,9,1,20,/buy survival_ores_copper 1,1,468,468,4.68,463.32,463.32,9900,100,true,
WEATHERED_COPPER_BARS,0.19,survival_ores_copper.yml,survival_ores_copper,71,4,15,/buy survival_ores_copper 4,1,19,19,0.19,18.81,18.81,9900,100,true,
WEATHERED_COPPER_BULB,3.66,survival_ores_copper.yml,survival_ores_copper,72,4,16,/buy survival_ores_copper 4,1,366,366,3.66,362.34,362.34,9900,100,true,
WEATHERED_COPPER_CHAIN,0.62,survival_ores_copper.yml,survival_ores_copper,73,4,19,/buy survival_ores_copper 4,1,62,62,0.62,61.38,61.38,9900,100,true,
WEATHERED_COPPER_CHEST,5.18,survival_ores_copper.yml,survival_ores_copper,74,4,20,/buy survival_ores_copper 4,1,518,518,5.18,512.82,512.82,9900,100,true,
WEATHERED_COPPER_DOOR,1.04,survival_ores_copper.yml,survival_ores_copper,75,4,21,/buy survival_ores_copper 4,1,104,104,1.04,102.96,102.96,9900,100,true,
WEATHERED_COPPER_GOLEM_STATUE,50,survival_ores_copper.yml,survival_ores_copper,76,4,22,/buy survival_ores_copper 4,1,5000,5000,50,4950,4950,9900,100,true,
WEATHERED_COPPER_GRATE,1.19,survival_ores_copper.yml,survival_ores_copper,77,4,23,/buy survival_ores_copper 4,1,119,119,1.19,117.81,117.81,9900,100,true,
WEATHERED_COPPER_LANTERN,0.74,survival_ores_copper.yml,survival_ores_copper,78,4,24,/buy survival_ores_copper 4,1,74,74,0.74,73.26,73.26,9900,100,true,
WEATHERED_COPPER_TRAPDOOR,2.08,survival_ores_copper.yml,survival_ores_copper,79,4,25,/buy survival_ores_copper 4,1,208,208,2.08,205.92,205.92,9900,100,true,
WEATHERED_CUT_COPPER,1.19,survival_ores_copper.yml,survival_ores_copper,18,1,31,/buy survival_ores_copper 1,1,119,119,1.19,117.81,117.81,9900,100,true,
WEATHERED_CUT_COPPER_SLAB,0.59,survival_ores_copper.yml,survival_ores_copper,25,2,13,/buy survival_ores_copper 2,1,59,59,0.59,58.41,58.41,9900,100,true,
WEATHERED_CUT_COPPER_STAIRS,1.19,survival_ores_copper.yml,survival_ores_copper,32,2,22,/buy survival_ores_copper 2,1,119,119,1.19,117.81,117.81,9900,100,true,
WEATHERED_LIGHTNING_ROD,1.56,survival_ores_copper.yml,survival_ores_copper,80,4,28,/buy survival_ores_copper 4,1,156,156,1.56,154.44,154.44,9900,100,true,
WEEPING_VINES,1,survival_farming_plants.yml,survival_farming_plants,45,2,30,/buy survival_farming_plants 2,1,100,100,1,99,99,9900,100,true,
WEEPING_VINES,1,survival_nether.yml,survival_nether,38,2,29,/buy survival_nether 2,1,100,100,1,99,99,9900,100,true,
WET_SPONGE,49.02,survival_blocks.yml,survival_blocks,60,3,30,/buy survival_blocks 3,1,4902,4902,49.02,4852.98,4852.98,9900,100,true,
WHEAT,0.4,survival_farming_crops.yml,survival_farming_crops,8,1,19,/buy survival_farming_crops 1,1,40,40,0.4,39.6,39.6,9900,100,true,
WHEAT_SEEDS,0.1,survival_farming_crops.yml,survival_farming_crops,1,1,10,/buy survival_farming_crops 1,1,10,10,0.1,9.9,9.9,9900,100,true,
WHITE_BANNER,1,survival_wools.yml,survival_wools,49,4,10,/buy survival_wools 4,1,100,100,1,99,99,9900,100,true,
WHITE_BED,1.83,survival_wools.yml,survival_wools,33,3,10,/buy survival_wools 3,1,183,183,1.83,181.17,181.17,9900,100,true,
WHITE_BUNDLE,0.43,survival_misc.yml,survival_misc,21,2,10,/buy survival_misc 2,1,43,43,0.43,42.57,42.57,9900,100,true,
WHITE_CANDLE,4.17,survival_misc.yml,survival_misc,5,1,14,/buy survival_misc 1,1,417,417,4.17,412.83,412.83,9900,100,true,
WHITE_CARPET,0.27,survival_wools.yml,survival_wools,17,2,10,/buy survival_wools 2,1,27,27,0.27,26.73,26.73,9900,100,true,
WHITE_CONCRETE,0.05,survival_concrete.yml,survival_concrete,31,2,21,/buy survival_concrete 2,1,5,5,0.05,4.95,4.95,9900,100,true,
WHITE_CONCRETE_POWDER,0.05,survival_concrete.yml,survival_concrete,32,2,22,/buy survival_concrete 2,1,5,5,0.05,4.95,4.95,9900,100,true,
